id,source,district,price,size_sqm,bedrooms,property_type,latitude,longitude,first_seen,last_seen,transaction_type,rent_frequency,bathrooms,furnishing,building_name,community,subcommunity,developer,floor,total_floors,parking_spaces,completion_status,year_built,service_charge_aed,amenities,listing_url,agent_name,agency_name,photos_count,title,description_short,verified_flag,scraped_at,price_per_sqm,days_on_market,missing_size_flag,raw_usage,raw_property_type,raw_property_subtype,annual_amount_aed,contract_amount_aed,start_date,end_date,size_imputed_flag
DubaiPulse_DLD_sale_1-102-2021-21103,DubaiPulse_DLD,Business Bay,2440236.0,169.36,0,Apartment,25.185389200257458,55.274665371840555,2021-11-15,2021-11-15,sale,,,,Regalia,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.713773+00:00,14408.573452999526,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2021-23248,DubaiPulse_DLD,Business Bay,1045476.0,66.77,0,Apartment,25.183885787947833,55.274724060883685,2021-12-06,2021-12-06,sale,,,,Regalia,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.713861+00:00,15657.8703010334,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-5905,DubaiPulse_DLD,Business Bay,1043900.0,66.77,0,Apartment,25.18369206456294,55.274948165878136,2022-03-04,2022-03-04,sale,,,,Regalia,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.713949+00:00,15634.266886326195,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-1571,DubaiPulse_DLD,Business Bay,2496549.0,169.71,0,Apartment,25.184100097964578,55.273381676303444,2022-01-17,2022-01-17,sale,,,,Regalia,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.714037+00:00,14710.677037298921,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-7568,DubaiPulse_DLD,Business Bay,1059065.0,75.54,0,Apartment,25.183127587578007,55.27414835779251,2022-03-21,2022-03-21,sale,,,,Regalia,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.714127+00:00,14019.923219486363,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-11-2022-30313,DubaiPulse_DLD,Business Bay,840000.0,76.31,0,Apartment,25.186278531683097,55.274064046756536,2022-11-30,2022-11-30,sale,,,,West Wharf,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.718815+00:00,11007.731621019526,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2013-10093,DubaiPulse_DLD,Business Bay,2514000.0,155.98,0,Apartment,25.184407094595603,55.2764114393487,2013-10-29,2013-10-29,sale,,,,West Wharf,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.718923+00:00,16117.450955250673,,False,Commercial,Unit,Shop,,,,,
DubaiPulse_DLD_sale_1-11-2025-35053,DubaiPulse_DLD,Business Bay,2400000.0,103.28,0,Apartment,25.185261018786548,55.275292596287336,2025-08-22,2025-08-22,sale,,,,Canal Bay,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.719597+00:00,23237.800154918667,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-11-2025-42210,DubaiPulse_DLD,Business Bay,30000000.0,895.58,0,Villa,25.185953904516396,55.27518374587181,2025-10-10,2025-10-10,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.719898+00:00,33497.84497197347,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-11-2022-26535,DubaiPulse_DLD,Business Bay,25000000.0,1147.05,0,Land/Plot,25.18350062521625,55.27515619593234,2022-10-27,2022-10-27,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.719991+00:00,21795.039449021402,,False,Residential,Land,,,,,,
DubaiPulse_DLD_sale_1-41-2015-1620,DubaiPulse_DLD,Business Bay,15947435.0,1197.75,0,Villa,25.186402330902343,55.27405291803373,2015-03-25,2015-03-25,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.720233+00:00,13314.493842621581,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-11-2024-21290,DubaiPulse_DLD,Business Bay,20500000.0,721.97,0,Villa,25.185012338847777,55.27644366590432,2024-06-11,2024-06-11,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.720459+00:00,28394.531628738034,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-11-2023-14739,DubaiPulse_DLD,Business Bay,14000000.0,780.29,0,Villa,25.185225318674327,55.2751218193473,2023-05-16,2023-05-16,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.720549+00:00,17942.047187584103,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-41-2018-3,DubaiPulse_DLD,Business Bay,26178320.0,1281.31,0,Villa,25.186817492443076,55.27656384706873,2018-01-03,2018-01-03,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726194+00:00,20430.902747968878,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-41-2015-3630,DubaiPulse_DLD,Business Bay,12566410.0,847.14,0,Villa,25.185568737465644,55.276194819286246,2015-08-10,2015-08-10,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726284+00:00,14833.923554548244,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-11-2018-6000,DubaiPulse_DLD,Business Bay,12000000.0,878.21,0,Villa,25.183665283901465,55.273776953225294,2018-06-07,2018-06-07,sale,,,,,Al Merkadh,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726375+00:00,13664.157775475114,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-102-2014-5439,DubaiPulse_DLD,Business Bay,1628650.0,99.1,0,Apartment,25.184340790307775,55.27482697725246,2014-05-28,2014-05-28,sale,,,,THE EXCHANGE TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726678+00:00,16434.409687184663,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-102-2008-28195,DubaiPulse_DLD,Business Bay,1498154.0,128.68,0,Apartment,25.183082038029458,55.27378397948599,2010-03-01,2010-03-01,sale,,,,THE EXCHANGE TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726782+00:00,11642.477463475287,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-102-2007-18531,DubaiPulse_DLD,Business Bay,1373535.0,126.86,0,Apartment,25.185593353896827,55.27678298919236,2010-03-01,2010-03-01,sale,,,,THE EXCHANGE TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726872+00:00,10827.171685322402,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-102-2007-16375,DubaiPulse_DLD,Business Bay,2703206.0,217.76,0,Apartment,25.18350337539154,55.276857091091024,2010-03-01,2010-03-01,sale,,,,THE EXCHANGE TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.726962+00:00,12413.69397501837,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-11-2021-5053,DubaiPulse_DLD,Business Bay,888496.0,120.87,0,Apartment,25.184620972468196,55.27646606959695,2021-03-30,2021-03-30,sale,,,,THE EXCHANGE TOWER,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.727050+00:00,7350.839745180772,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-102-2013-5859,DubaiPulse_DLD,Business Bay,2856219.0,178.68,0,Apartment,25.183816855296556,55.276648744903106,2013-08-19,2013-08-19,sale,,,,THE EXCHANGE TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.727207+00:00,15985.10745466756,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-102-2007-2197,DubaiPulse_DLD,Business Bay,490132.0,37.08,0,Apartment,25.184615519441135,55.275778698448796,2009-07-16,2009-07-16,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.727650+00:00,13218.230852211434,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-14268,DubaiPulse_DLD,Business Bay,248473.0,41.97,0,Apartment,25.18390474084006,55.276505829937676,2023-03-22,2023-03-22,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.727738+00:00,5920.252561353348,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2016-5847,DubaiPulse_DLD,Business Bay,701812.0,52.16,0,Apartment,25.18394906409569,55.27584215761648,2016-05-17,2016-05-17,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.727827+00:00,13454.984662576688,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2007-14902,DubaiPulse_DLD,Business Bay,528382.0,40.24,0,Apartment,25.185663302114605,55.274025914237626,2009-07-17,2009-07-17,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.727925+00:00,13130.76540755467,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-26343,DubaiPulse_DLD,Business Bay,298435.0,50.41,0,Apartment,25.18338911605253,55.27618764109603,2022-09-06,2022-09-06,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.728014+00:00,5920.154731204127,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2015-15033,DubaiPulse_DLD,Business Bay,411992.0,37.03,0,Apartment,25.18349078933988,55.275957101435466,2015-10-22,2015-10-22,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.728102+00:00,11125.897920604915,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2007-23749,DubaiPulse_DLD,Business Bay,530077.0,37.45,0,Apartment,25.186965190105493,55.274544735289695,2009-07-16,2009-07-16,sale,,,,POLARIS,Business Bay,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.728189+00:00,14154.25901201602,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-35435,DubaiPulse_DLD,Business Bay,3621567.0,156.59,0,Apartment,25.184952899855357,55.2738711234751,2023-07-25,2023-07-25,sale,,,,THE STERLING EAST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730115+00:00,23127.702918449453,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2021-9064,DubaiPulse_DLD,Business Bay,2274750.0,167.48,0,Apartment,25.18677253813948,55.27465674837587,2021-06-15,2021-06-15,sale,,,,THE STERLING EAST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730205+00:00,13582.218772390734,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2024-8595,DubaiPulse_DLD,Business Bay,2350000.0,104.4,0,Apartment,25.186660376295887,55.27397034011246,2024-02-14,2024-02-14,sale,,,,THE STERLING EAST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730293+00:00,22509.5785440613,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-29601,DubaiPulse_DLD,Business Bay,1636680.0,81.84,0,Apartment,25.185478199618917,55.27410882572705,2022-09-29,2022-09-29,sale,,,,THE STERLING EAST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730450+00:00,19998.533724340174,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2025-125072,DubaiPulse_DLD,Business Bay,1383543.0,81.71,0,Apartment,25.18593112053259,55.273941198922,2025-12-09,2025-12-09,sale,,,,WEST BAY TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730538+00:00,16932.358340472405,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2025-42042,DubaiPulse_DLD,Business Bay,1300000.0,104.96,0,Apartment,25.18687392141845,55.27519872899824,2025-05-19,2025-05-19,sale,,,,WEST BAY TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730694+00:00,12385.670731707318,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-47247,DubaiPulse_DLD,Business Bay,1838531.0,79.32,0,Apartment,25.18422864941347,55.275070480769806,2023-09-14,2023-09-14,sale,,,,THE STERLING WEST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730796+00:00,23178.65607665154,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-11-2024-19565,DubaiPulse_DLD,Business Bay,6450000.0,311.08,0,Apartment,25.185768377194336,55.27402089136478,2024-05-31,2024-05-31,sale,,,,THE STERLING WEST HOUSE,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.730942+00:00,20734.216278770735,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2019-15953,DubaiPulse_DLD,Business Bay,3332516.0,161.76,0,Apartment,25.18619103218514,55.27652872680565,2019-09-30,2019-09-30,sale,,,,THE STERLING WEST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731055+00:00,20601.607319485658,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-54491,DubaiPulse_DLD,Business Bay,2500000.0,111.41,0,Apartment,25.18564938478509,55.27694426866947,2023-10-17,2023-10-17,sale,,,,THE STERLING WEST HOUSE,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731226+00:00,22439.637375460014,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2025-68716,DubaiPulse_DLD,Business Bay,2792402.0,86.73,0,Apartment,25.185701007578178,55.27397555896326,2025-07-31,2025-07-31,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731322+00:00,32196.494869134094,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-31904,DubaiPulse_DLD,Business Bay,3562065.0,149.52,0,Apartment,25.186226305777083,55.2739653061909,2023-07-21,2023-07-21,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731415+00:00,23823.334670947028,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-31925,DubaiPulse_DLD,Business Bay,1788637.0,75.58,0,Apartment,25.184159565767388,55.274364923359364,2023-07-20,2023-07-20,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731508+00:00,23665.48028578989,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2025-63063,DubaiPulse_DLD,Business Bay,5196783.0,148.28,0,Apartment,25.186963101452502,55.27428231450644,2025-07-16,2025-07-16,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731601+00:00,35047.093336930135,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2025-115006,DubaiPulse_DLD,Business Bay,3368575.0,125.13,0,Apartment,25.184322405705334,55.27468921841242,2025-11-13,2025-11-13,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731691+00:00,26920.602573323744,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2024-102774,DubaiPulse_DLD,Business Bay,5894642.0,163.81,0,Apartment,25.186161250826483,55.273031821447624,2024-12-10,2024-12-10,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731788+00:00,35984.62853305659,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2024-74612,DubaiPulse_DLD,Business Bay,4931420.0,148.44,0,Apartment,25.186410597452888,55.27680129642725,2024-09-20,2024-09-20,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731877+00:00,33221.63837240636,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2025-86274,DubaiPulse_DLD,Business Bay,1175148.0,42.22,0,Apartment,25.185367248211403,55.27444843955913,2025-09-11,2025-09-11,sale,,,,DG1 Living,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.731983+00:00,27833.91757460919,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-20371,DubaiPulse_DLD,Business Bay,1637000.0,78.35,0,Apartment,25.18525077764308,55.275516610171024,2022-07-25,2022-07-25,sale,,,,DAMAC CITY TOWER B,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.741854+00:00,20893.426930440335,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-13560,DubaiPulse_DLD,Business Bay,1769000.0,78.98,0,Apartment,25.18661136627545,55.273121573905684,2022-05-25,2022-05-25,sale,,,,DAMAC CITY TOWER B,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.741952+00:00,22398.075462142315,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-16548,DubaiPulse_DLD,Business Bay,3821000.0,117.97,0,Apartment,25.183359684713963,55.27442907872937,2022-06-21,2022-06-21,sale,,,,DAMAC CITY TOWER B,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.742045+00:00,32389.590573874713,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2023-4175,DubaiPulse_DLD,Business Bay,2365000.0,77.89,0,Apartment,25.18672818763675,55.27484297813891,2023-01-26,2023-01-26,sale,,,,DAMAC CITY TOWER B,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.742136+00:00,30363.332905379382,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-13977,DubaiPulse_DLD,Business Bay,2368000.0,113.98,0,Apartment,25.184783018000495,55.274271065836416,2022-05-27,2022-05-27,sale,,,,DAMAC CITY TOWER A,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.742236+00:00,20775.574662221443,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-18821,DubaiPulse_DLD,Business Bay,2566000.0,114.04,0,Apartment,25.18413473408797,55.274804088196525,2022-07-07,2022-07-07,sale,,,,DAMAC CITY TOWER A,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.742325+00:00,22500.8768853034,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2022-25760,DubaiPulse_DLD,Business Bay,3318000.0,114.59,0,Apartment,25.185009610881572,55.27363118423168,2022-09-05,2022-09-05,sale,,,,DAMAC CITY TOWER A,Al Wasl,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.742416+00:00,28955.4062309102,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2014-1965,DubaiPulse_DLD,Business Bay,2742000.0,84.85,0,Apartment,25.185813744331476,55.27504548723029,2014-03-13,2014-03-13,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.746843+00:00,32315.85150265174,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2007-26582,DubaiPulse_DLD,Business Bay,4271706.0,264.45,0,Apartment,25.18562092621492,55.276250704161065,2009-06-01,2009-06-01,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.747008+00:00,16153.170731707318,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-11-2025-2544,DubaiPulse_DLD,Business Bay,3108816.0,75.38,0,Apartment,25.184426691031625,55.27490435933892,2025-01-31,2025-01-31,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.747100+00:00,41241.920933934736,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-11-2024-1234,DubaiPulse_DLD,Business Bay,12550000.0,224.36,0,Apartment,25.18335269841056,55.276406709560646,2024-01-12,2024-01-12,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.747259+00:00,55936.88714565876,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-102-2014-1949,DubaiPulse_DLD,Business Bay,2688284.0,82.01,0,Apartment,25.186716592754696,55.27380405926274,2014-03-13,2014-03-13,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.747583+00:00,32779.95366418729,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-11-2021-6907,DubaiPulse_DLD,Business Bay,3146000.0,224.81,0,Apartment,25.183263289102914,55.275178301195766,2021-04-28,2021-04-28,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.747877+00:00,13994.039411058227,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-11-2025-18018,DubaiPulse_DLD,Business Bay,940500.0,20.61,0,Apartment,25.186212046429155,55.273173366548704,2025-05-06,2025-05-06,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.747971+00:00,45633.18777292577,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2008-12595,DubaiPulse_DLD,Business Bay,8657712.0,292.75,0,Apartment,25.184656220066103,55.27439753297137,2009-06-01,2009-06-01,sale,,,,The Opus By Omniyat,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.748065+00:00,29573.738684884713,,False,Commercial,Unit,Office,,,,,
DubaiPulse_DLD_sale_1-41-2016-4259,DubaiPulse_DLD,Business Bay,8461600.0,511.99,0,Villa,25.185410717309896,55.27540383590184,2016-09-01,2016-09-01,sale,,,,,Nad Al Shiba First,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.748678+00:00,16526.885290728333,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-41-2021-5681,DubaiPulse_DLD,Business Bay,6000000.0,532.99,0,Villa,25.185417852128918,55.273555630921294,2021-06-09,2021-06-09,sale,,,,,Nad Al Shiba First,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.748835+00:00,11257.246852661401,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-41-2020-1595,DubaiPulse_DLD,Business Bay,3700000.0,307.65,0,Villa,25.18550835727617,55.27592765734595,2020-03-11,2020-03-11,sale,,,,,Nad Al Shiba First,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.748925+00:00,12026.653664878922,,False,Residential,Villa,Villa,,,,,
DubaiPulse_DLD_sale_1-11-2020-1984,DubaiPulse_DLD,Business Bay,7761000.0,709.73,0,Villa,25.183562853033575,55.273395379957044,2020-02-20,2020-02-20,sale,,,,,Nad Al Shiba First,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.749016+00:00,10935.144350668565,,False,Residential,Villa,,,,,,
DubaiPulse_DLD_sale_1-11-2024-22813,DubaiPulse_DLD,Business Bay,4800000.0,218.02,0,Villa,25.186018374335085,55.27345838472883,2024-06-24,2024-06-24,sale,,,,,Nad Al Shiba First,,,,,0.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.749104+00:00,22016.328777176404,,False,Residential,Villa,Villa,,,,,
DubaiPulse_DLD_sale_1-102-2017-12125,DubaiPulse_DLD,Business Bay,4316000.0,307.8,0,Villa,25.18589772404327,55.274076107757686,2017-07-03,2017-07-03,sale,,,,,Nad Al Shiba First,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.749269+00:00,14022.092267706303,,False,Residential,Villa,Villa,,,,,
DubaiPulse_DLD_sale_1-102-2016-14267,DubaiPulse_DLD,Business Bay,4069000.0,218.04,0,Villa,25.18427981184427,55.27643887975207,2016-11-02,2016-11-02,sale,,,,,Nad Al Shiba First,,,,,0.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.749358+00:00,18661.713447073933,,False,Residential,Villa,Villa,,,,,
DubaiPulse_DLD_sale_1-102-2021-8757,DubaiPulse_DLD,Business Bay,865000.0,83.75,0,Apartment,25.183132610302987,55.2769485204446,2021-06-11,2021-06-11,sale,,,,VERA TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.749513+00:00,10328.358208955224,,False,Residential,Unit,Flat,,,,,
DubaiPulse_DLD_sale_1-102-2018-3691,DubaiPulse_DLD,Business Bay,1206000.0,84.23,0,Apartment,25.18603411897332,55.27407084769389,2018-03-12,2018-03-12,sale,,,,VERA TOWER,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T23:17:05.749601+00:00,14317.938976611658,,False,Residential,Unit,Flat,,,,,
